tag	EP	MP	LP	SP	LSP
DehaBAV1_1350	23.34415405	24.89496316	31.14274855	11.12869587	0
DehaBAV1_0585	6.781940778	5.798194958	8.702116237	0	0
DehaBAV1_0571	50.97163911	55.29116826	81.0467632	63.44306819	0
DehaBAV1_0064	0.571110802	2.546114615	25.02693274	14.19863682	0
DehaBAV1_0819	1.356388156	2.129959295	1.430886186	11.12869587	0
DehaBAV1_1081	58.25330184	63.11099412	51.30453125	72.20209356	0
DehaBAV1_0079	9.066383987	7.050511908	5.533429484	0	0
DehaBAV1_0620	207.8129432	46.15202768	43.70069645	134.7532599	0
DehaBAV1_0628	45.18914224	39.80788045	47.12131048	72.20209356	0
DehaBAV1_0716	16.63360212	15.15909104	16.87000834	11.47883109	0
DehaBAV1_1015	26.84220771	20.78440222	18.33862544	21.64809045	0
DehaBAV1_1113	14.20638121	25.39960181	215.1707584	21.99822568	50.53423658
DehaBAV1_0410	15.84832477	12.39377287	3.758434421	0	0
DehaBAV1_0126	16.34804672	14.11984483	24.44922562	0	0
DehaBAV1_0592	5.711108024	6.986073374	10.0533978	0	0
DehaBAV1_0390	9.137772838	7.108590024	6.00637803	0	0
DehaBAV1_0105	0.214166551	0.148581101	0.270256312	4.029377458	0
DehaBAV1_1299	4.92583067	6.48409701	23.53423454	0	0
DehaBAV1_0387	7.781384682	8.265853591	8.13123403	4.029377458	0
DehaBAV1_0810	20.48860003	19.19820758	7.338794129	30.05698059	0
DehaBAV1_1049	8.923606287	7.006171579	8.978661036	7.099318409	0
DehaBAV1_0417	1.927498958	1.991782211	2.55485799	0	50.53423658
DehaBAV1_0897	0.499721952	0.638474971	0.872044527	0	0
DehaBAV1_1295	7.35305158	16.49165793	19.54112902	11.12869587	50.53423658
DehaBAV1_0276	0.142777701	0.246217742	0.067564078	0	0
DehaBAV1_0009	52.32802727	45.24480925	43.73267531	45.56518914	0
DehaBAV1_0101	1.213610455	1.395814822	3.721776351	11.47883109	0
DehaBAV1_0872	15.41999166	12.92519856	11.7545403	11.47883109	0
DehaBAV1_1363	18.27554568	23.05072807	49.36871766	11.12869587	50.53423658
DehaBAV1_0402	7.852773532	5.359784532	2.616133582	0	0
DehaBAV1_0864	64.46413182	58.05196442	59.18905364	18.22801428	50.53423658
DehaBAV1_0909	10.42277214	10.13495542	15.95501725	14.19863682	0
DehaBAV1_0980	6.853329628	8.352470096	15.6355259	0	0
DehaBAV1_1166	46.54553039	42.77561649	84.16996989	30.05698059	0
DehaBAV1_1233	28.91248437	31.09347982	23.12202516	8.058754915	0
DehaBAV1_0680	103.3710552	94.91709113	64.48995773	61.07339769	0
DehaBAV1_0306	54.11274852	55.08331133	66.27070486	60.37312724	50.53423658
DehaBAV1_0747	53.32747117	30.87672513	12.5469802	26.02760313	101.0684732
DehaBAV1_0175	65.82051997	83.19675025	55.13789109	48.02582881	151.6027097
DehaBAV1_R0050	0	0.036766588	0	14.19863682	0
DehaBAV1_1150	12.2074934	9.528214915	9.340562522	7.099318409	0
DehaBAV1_0511	19.91748923	15.241478	11.6382776	25.67746791	101.0684732
DehaBAV1_1252	1.284999305	1.705152265	1.793324098	0	0
DehaBAV_RF0052	1.641943557	1.839025968	1.768706576	0	0
DehaBAV1_0063	0.285555401	1.358149605	34.29993118	22.60752696	0
DehaBAV1_0549	16.13388017	13.26330249	8.714693211	16.11750983	50.53423658
DehaBAV1_0040	0.999443904	1.610390849	6.239439846	0	0
DehaBAV1_0420	16.49082442	12.94768507	12.42389259	30.05698059	0
DehaBAV1_1219	6.639163077	6.785325032	12.96386879	18.92828473	0
DehaBAV1_0305	10.56554984	10.95550157	12.38723452	7.449453634	0
DehaBAV1_0488	232.3707077	179.3466748	80.43347086	170.3408211	50.53423658
DehaBAV1_0140	0.999443904	2.682603763	3.015765988	0	0
DehaBAV1_1132	0	0.16288721	5.489946502	0	0
DehaBAV1_0356	42.97608788	53.47574842	33.96786286	37.76560028	0
DehaBAV1_0844	0	0	0.067564078	0	0
DehaBAV1_0916	110.0102183	151.1204542	222.2256464	1344.826745	202.1369463
DehaBAV1_1044	56.32580288	35.861889	33.14037416	24.17626475	0
DehaBAV1_0691	0.142777701	0.475177014	15.81252776	0	0
DehaBAV1_1181	21.63082164	20.93791228	30.22775747	0	0
DehaBAV1_R0029	0.142777701	0.132965617	0.067564078	0	0
DehaBAV1_0422	2.926942862	3.754611304	9.739658503	11.12869587	0
DehaBAV1_0990	0.142777701	0.029921593	0.24563879	0	0
DehaBAV1_0467	56.82552483	41.34489717	27.83893364	32.77678632	0
DehaBAV1_1332	0.07138885	1.779917681	0.945897092	0	0
DehaBAV1_0179	5.996663425	4.341063846	9.51917366	4.029377458	0
DehaBAV1_1039	4.140553317	5.324378422	7.30213606	0	0
DehaBAV1_0242	5.853885724	4.444605209	6.258305307	0	50.53423658
DehaBAV1_0131	4.997219521	6.20741869	4.519968314	0	101.0684732
DehaBAV1_0205	0.713888503	1.356917366	11.98867496	18.92828473	0
DehaBAV1_1316	0.285555401	0.645114592	0.558841659	0	0
DehaBAV1_0871	5.425552622	10.07102984	56.95368701	26.98703964	0
DehaBAV1_0180	9.63749479	6.894424743	15.77172691	11.12869587	0
DehaBAV1_1193	82.88245519	73.96979509	64.88905371	27.2462057	50.53423658
DehaBAV1_0883	144.8479772	114.8575644	56.18854675	100.9495024	0
DehaBAV1_1046	1.142221605	0.84415227	0.448331024	0	0
DehaBAV1_1308	8.994995137	8.460761077	23.01151452	4.029377458	0
DehaBAV1_0533	45.97441959	45.28883727	12.0860722	68.1727161	0
DehaBAV1_1100	6.639163077	4.485136193	4.028690733	7.449453634	0
DehaBAV1_0258	279.9870709	505.742803	197.8389178	306.0191105	0
DehaBAV1_1064	11.13666065	17.32291567	35.55849472	14.19863682	0
DehaBAV1_1094	6.068052275	4.732509039	4.096254811	4.029377458	0
DehaBAV1_1140	4.069164467	4.977648812	3.027806536	0	0
DehaBAV1_0224	217.1648826	380.4044439	33.35296124	218.5679744	202.1369463
DehaBAV1_0429	25.62859726	22.98432005	13.86106726	11.12869587	50.53423658
DehaBAV1_0794	1.427777006	2.050726769	2.996900528	7.449453634	0
DehaBAV1_1242	17.56165717	17.3166002	9.55583173	4.029377458	0
DehaBAV1_0117	0.07138885	0.206704166	0.135128156	0	0
DehaBAV1_0778	52.25663842	21.63583957	4.213053932	29.35671014	0
DehaBAV1_0022	0.214166551	0.348851019	2.59151606	0	0
DehaBAV1_1286	7.495829281	5.154585656	2.149473522	26.28676919	0
DehaBAV1_1377	58.32469069	56.81359113	54.95981638	38.11573551	0
DehaBAV1_0028	12.9213819	11.17253262	15.21863731	12.08813237	0
DehaBAV1_1068	19.77471153	16.95315111	6.915617052	28.2056422	0
DehaBAV1_0245	6.853329628	3.752156283	2.088197931	0	0
DehaBAV1_1033	18.98943418	12.31401697	8.849821367	0	0
DehaBAV1_0260	15.77693591	13.22002452	15.95501725	0	0
DehaBAV1_1264	3.283887114	2.995663957	4.458692722	0	0
DehaBAV1_1205	15.84832477	15.43629889	22.75905082	7.099318409	0
DehaBAV1_0332	12.0647157	33.49060966	25.05783875	61.33256375	50.53423658
DehaBAV1_0600	28.98387322	33.82682597	67.76969155	47.32555836	50.53423658
DehaBAV1_0728	4.283331018	4.359349182	6.706636331	0	0
DehaBAV1_0789	3.283887114	3.951640199	4.974587825	4.029377458	0
DehaBAV1_0345	4.497497569	8.281966416	18.06100779	4.029377458	0
DehaBAV1_1374	21.13109969	17.95209774	7.112020799	4.029377458	0
DehaBAV1_0035	20.34582233	19.03653084	17.3675744	11.12869587	0
DehaBAV1_1057	21.91637704	26.89737037	22.8025338	16.11750983	0
DehaBAV1_0463	62.67941056	38.38280231	17.86514047	56.34374978	0
DehaBAV1_1278	10.27999444	26.11388654	5.20189758	28.74740886	0
DehaBAV1_0367	16.91915752	24.33176422	52.03462271	12.08813237	0
DehaBAV1_0072	0.356944251	2.595175224	2.825114302	7.099318409	50.53423658
DehaBAV1_0109	0	0.089354034	0.313202868	0	0
DehaBAV1_0731	9.351939389	10.65079166	14.78234683	11.12869587	0
DehaBAV1_0841	10.77971639	16.72547136	10.9380193	0	0
DehaBAV1_0449	119.7904908	120.0381478	66.75262402	96.98765958	50.53423658
DehaBAV1_0299	0	0	0	0	0
DehaBAV1_0961	26.05693036	25.37174533	7.277518538	11.47883109	50.53423658
DehaBAV1_0215	11.7791603	18.75472669	28.96812108	22.95766218	0
DehaBAV1_0444	108.9393855	43.74241645	44.54398067	36.80616378	50.53423658
DehaBAV1_0486	70.67496179	56.25426255	38.08819876	56.60291584	101.0684732
DehaBAV1_R0003	0.499721952	0.853744253	0.58345918	7.099318409	0
DehaBAV1_0160	9.351939389	8.263562299	7.860977718	11.47883109	0
DehaBAV1_1257	5.996663425	8.575021152	7.412646694	0	0
DehaBAV1_0918	25.1288753	29.69042487	39.599226	34.08635805	0
DehaBAV1_1059	35.05192549	52.18532566	77.01071113	22.25739173	50.53423658
DehaBAV1_1197	2.569998611	3.972585929	24.63197954	4.029377458	0
DehaBAV1_0817	18.63248993	16.22041821	5.459576919	11.47883109	0
DehaBAV_RF0053	4.211942167	5.456558036	7.136101895	7.449453634	50.53423658
DehaBAV1_0659	101.4435563	94.50883751	38.90525619	83.9400907	0
DehaBAV1_0347	53.61302657	45.62757435	50.4078692	26.63690442	50.53423658
DehaBAV1_0471	100.0157793	64.05303813	41.35067639	56.60291584	0
DehaBAV1_0071	2.42722091	17.44963869	19.43797973	36.80616378	0
DehaBAV1_1026	33.83831504	33.02415442	52.73595386	11.47883109	0
DehaBAV1_0905	3.498053664	1.934069892	1.209864917	0	0
DehaBAV1_0018	6.282218826	8.336402221	14.56078914	18.92828473	0
DehaBAV1_0142	1.927498958	2.909560405	4.495887217	11.12869587	0
DehaBAV1_0508	18.20415682	25.19408304	34.37324732	47.32555836	0
DehaBAV1_0742	31.41109413	30.99068281	59.19641498	22.25739173	50.53423658
DehaBAV1_1196	5.639719173	5.776555972	12.91517017	4.029377458	0
DehaBAV1_1099	23.20137635	25.81458356	34.85248436	16.11750983	0
DehaBAV1_0589	11.6363826	10.93037739	9.875323085	21.29795523	0
DehaBAV1_0893	5.639719173	5.86103215	10.25033797	11.12869587	50.53423658
DehaBAV1_0195	0.642499653	1.082908898	7.584969345	12.08813237	0
DehaBAV1_1003	27.77026276	23.32728196	21.89383121	29.70684537	0
DehaBAV1_0439	68.24774088	35.53664126	29.40548441	18.22801428	0
DehaBAV1_0805	18.98943418	20.85924807	16.16399797	4.029377458	0
DehaBAV1_1009	37.83609066	81.78591999	44.34182486	26.02760313	0
DehaBAV1_0181	6.139441125	5.825205835	14.10670605	7.099318409	0
DehaBAV1_0915	25.20026415	31.97099011	108.0476283	21.99822568	0
DehaBAV1_R0009	0	0	0.067564078	7.099318409	0
DehaBAV1_1106	5.925274574	9.125374328	17.5210316	11.12869587	0
DehaBAV1_0834	4.354719868	9.798019359	7.007262226	7.449453634	0
DehaBAV1_1337	5.068608371	4.656511384	8.0757105	0	0
DehaBAV1_0509	20.84554429	21.69288466	18.06836913	38.11573551	0
DehaBAV1_0421	32.91025999	31.10963429	41.01753521	59.76382596	50.53423658
DehaBAV1_1303	18.70387878	20.13829955	23.04870902	14.54877204	0
DehaBAV1_1213	12.56443765	10.24378208	9.408663026	8.058754915	0
DehaBAV1_1007	41.54831087	38.2985618	18.34437751	77.03240373	0
DehaBAV1_1170	138.2088142	148.2033569	371.4095155	100.249232	50.53423658
DehaBAV1_0755	49.5438621	41.83331178	13.43789018	31.62571838	0
DehaBAV1_0495	33.98109274	32.47737587	37.35289167	18.5781495	0
DehaBAV1_1127	3.783609066	4.751205123	7.26547799	7.099318409	0
DehaBAV1_0758	19.06082303	16.5211011	5.361643258	11.12869587	0
DehaBAV1_0963	14.42054776	9.794547436	3.291774362	4.029377458	0
DehaBAV1_0573	2.42722091	3.705371354	1.148589326	0	0
DehaBAV1_0397	17.77582372	17.11407118	34.97557196	63.18390213	0
DehaBAV1_1245	1.356388156	1.769298832	5.054192451	0	0
DehaBAV1_0030	63.46468791	62.65336524	55.71506178	39.68447329	0
DehaBAV1_0566	29.62637287	24.35137881	8.002394361	11.12869587	50.53423658
DehaBAV1_0726	4.069164467	3.036615146	4.5262568	21.99822568	0
DehaBAV1_0481	95.30411514	65.58189	41.68796036	109.7085278	50.53423658
DehaBAV1_0818	7.21027388	7.156267428	3.476137561	11.12869587	0
DehaBAV1_0385	26.55665231	23.8841664	28.34854026	37.85656945	0
DehaBAV1_0103	0.285555401	0.02971622	0	7.449453634	0
DehaBAV1_0749	108.725219	77.62249144	45.02214485	103.2185107	0
DehaBAV1_0415	50.47191716	38.9335705	26.79510289	48.28499487	50.53423658
DehaBAV1_0197	0.285555401	0.156042215	1.707430985	0	0
DehaBAV1_0225	128.0715974	262.3248552	29.18339029	92.79977833	0
DehaBAV1_0562	15.13443626	23.4519399	31.12334667	63.18390213	0
DehaBAV1_R0028	2.141665509	5.743050286	2.333836722	55.03417805	50.53423658
DehaBAV1_0017	21.05971084	73.6135477	476.6338779	41.44484251	101.0684732
DehaBAV1_0209	2.712776311	25.17334076	35.68265518	11.12869587	50.53423658
DehaBAV1_0490	187.5385097	144.852278	41.93359915	90.68927389	50.53423658
DehaBAV1_0766	28.34137357	28.78143608	60.49217301	21.99822568	0
DehaBAV1_1253	15.63415821	12.83420154	13.5787704	12.08813237	0
DehaBAV1_1223	56.39719173	45.84571271	52.86479353	46.17449042	0
DehaBAV1_1014	28.19859587	18.23448487	14.56761405	8.058754915	0
DehaBAV1_0875	32.19637148	32.02178742	49.30222643	4.029377458	0
DehaBAV1_0298	0	0.059843187	0.067564078	0	0
DehaBAV1_0615	18.56110108	21.28195642	9.267246383	26.02760313	50.53423658
DehaBAV1_0436	8.352495484	11.3254171	7.105732312	7.099318409	0
DehaBAV1_0329	37.3363687	140.5751106	254.6165853	45.21505392	50.53423658
DehaBAV1_1365	35.26609205	23.23275811	55.30860446	52.31437232	0
DehaBAV1_0202	0.214166551	0.697702038	4.778184078	7.449453634	50.53423658
DehaBAV1_0700	26.41387461	19.03940607	11.2145641	42.40427902	0
DehaBAV1_0709	26.98498541	34.33116461	26.56779314	22.60752696	0
DehaBAV1_R0032	0	0	0	0	0
DehaBAV1_0256	81.59745589	147.2597915	61.13637136	52.40534149	0
DehaBAV1_0706	21.77359934	19.15573549	38.4139786	18.22801428	50.53423658
DehaBAV1_0737	3.426664814	5.556485969	1.946781288	12.08813237	0
DehaBAV1_0268	30.19748367	40.37874497	21.77128002	26.28676919	50.53423658
DehaBAV1_0311	46.75969694	32.09951847	14.81954133	63.53403736	0
DehaBAV1_1246	1.927498958	2.740428708	2.259984157	8.058754915	0
DehaBAV1_1168	173.8318505	206.7059344	486.2548888	182.1022528	101.0684732
DehaBAV1_0068	1.713332407	4.822437548	33.69975225	14.19863682	0
DehaBAV1_0684	2.141665509	3.049980982	3.07704158	0	0
DehaBAV1_0696	25.55720841	22.9027972	10.69238051	22.60752696	0
DehaBAV1_0384	11.921938	10.82937149	9.863282537	8.058754915	0
DehaBAV1_0128	15.63415821	11.33800309	11.53980751	15.50820855	50.53423658
DehaBAV1_0200	2.284443209	2.065032879	16.47827369	0	0
DehaBAV1_0024	2.784165161	2.784826293	1.277428995	0	0
DehaBAV1_R0037	0.142777701	0.268062101	0.24563879	7.449453634	0
DehaBAV1_0879	8.352495484	7.154743221	6.995221678	0	0
DehaBAV1_0971	6.424996526	9.41361177	13.95324886	0	0
DehaBAV1_0474	27.98442932	22.0716918	14.80696435	31.0164171	0
DehaBAV1_1188	46.47414154	50.80727373	87.57371554	34.69565933	0
DehaBAV1_0313	64.60690952	45.65056436	35.15311025	64.49347387	0
DehaBAV1_0168	29.91192827	25.30093926	8.849821367	60.46409641	50.53423658
DehaBAV1_0580	16.77637982	13.81852406	14.65979565	7.449453634	50.53423658
DehaBAV1_1224	17.91860142	15.55138376	17.11618355	7.099318409	0
DehaBAV1_0657	33.90970389	28.91725897	12.35686494	11.47883109	0
DehaBAV1_1313	17.06193522	21.9980578	15.76490199	4.029377458	0
DehaBAV1_1301	0	0	0	0	0
DehaBAV1_1149	1.284999305	1.30309768	0.804480449	14.89890727	0
DehaBAV1_0135	2.784165161	3.369850681	4.814842147	11.47883109	0
DehaBAV1_0653	47.5449743	38.1578005	33.42735023	48.54416092	0
DehaBAV1_1056	1.284999305	2.454748493	11.15850414	0	0
DehaBAV1_0190	14.92026971	11.60086318	20.92331659	12.08813237	0
DehaBAV1_0895	205.5998888	243.6565495	646.9820232	242.47538	252.6711829
DehaBAV1_0850	10.20860559	16.34307683	14.22350517	11.12869587	0
DehaBAV1_0155	3.355275964	2.855570837	14.24704984	7.099318409	0
DehaBAV1_0816	40.04914501	40.66138669	18.61409739	16.11750983	0
DehaBAV1_0272	0	0	0	0	0
DehaBAV1_0425	42.97608788	30.86855184	24.64509294	49.5945666	50.53423658
DehaBAV1_0646	23.9866537	18.92070161	14.51209052	0	0
DehaBAV1_1137	63.32191021	52.01078094	19.30914006	53.01464277	0
DehaBAV1_1058	6.853329628	9.648809375	9.942887163	0	0
DehaBAV1_0003	8.495273185	8.897441923	22.84601678	19.53758601	0
DehaBAV1_R0005	0	0	0	0	0
DehaBAV1_1000	10.13721674	10.00138315	4.845748156	15.15807332	0
DehaBAV1_1089	60.6091339	42.80389087	8.586389967	12.08813237	50.53423658
DehaBAV1_0279	0.285555401	0.339669783	0.626405737	0	0
DehaBAV1_1214	3043.378077	4544.993078	7831.472401	3649.686247	1313.890151
DehaBAV1_0348	105.2271653	84.06441875	58.41079999	105.497212	0
DehaBAV1_0966	18.13276797	15.07915581	14.48172094	4.029377458	0
DehaBAV1_1077	127.786042	108.4186203	63.59383211	66.16287392	0
DehaBAV1_0237	20.41721118	41.5395491	190.3754268	14.54877204	50.53423658
DehaBAV1_1037	24.05804255	30.77966815	41.31294547	11.47883109	0
DehaBAV1_0325	0.356944251	0.348851019	0.202692234	0	0
DehaBAV1_0108	0.285555401	0.376436371	1.228193952	0	0
DehaBAV1_0866	7.495829281	6.465811673	3.298062848	0	50.53423658
DehaBAV1_0929	118.5768803	88.50360336	41.49730867	82.63051897	0
DehaBAV1_0377	73.2449604	56.27338265	24.67078332	90.07997261	0
DehaBAV1_0399	742.5154319	914.9856162	850.369481	534.690089	353.739656
DehaBAV1_1200	65.46357572	67.37538693	128.7400287	42.14511296	151.6027097
DehaBAV1_0689	19.56054498	18.09633285	29.95121267	21.64809045	0
DehaBAV1_1283	6.996107329	4.110101944	2.020633853	16.11750983	0
DehaBAV1_1186	23.91526485	13.85861827	11.89595694	14.54877204	0
DehaBAV1_1292	40.12053387	29.79006414	21.85717314	22.95766218	0
DehaBAV1_1018	108.5824413	72.26813606	19.5055438	62.74279774	0
DehaBAV1_0407	59.10996804	48.66939151	34.42823443	19.18745078	50.53423658
DehaBAV1_0608	185.1112888	141.1542576	118.9998338	117.9354796	50.53423658
DehaBAV1_0472	30.05470597	24.77516416	22.8397283	62.57460085	0
DehaBAV1_0983	5.068608371	8.219864123	7.664037546	19.53758601	0
DehaBAV1_0094	10.70832754	5.740524283	5.355354771	4.029377458	0
DehaBAV1_0338	0.713888503	4.161713626	1.38793963	0	50.53423658
DehaBAV1_0159	63.96440986	58.15544852	39.47038633	29.70684537	0
DehaBAV1_1220	61.39441125	65.04915683	88.77675555	52.75547672	50.53423658
DehaBAV1_1340	40.69164467	44.99631018	19.65271251	23.21682824	0
DehaBAV1_0931	4.997219521	6.670256733	2.192420079	7.099318409	0
DehaBAV1_0344	0.499721952	0.571786789	1.744089054	0	0
DehaBAV1_1333	11.13666065	13.00249613	24.2161638	18.92828473	50.53423658
DehaBAV1_0086	0.142777701	0.459356157	0.786151414	0	0
DehaBAV1_R0046	0.142777701	0	0.067564078	0	0
DehaBAV1_1379	2.42722091	5.092056042	5.477905954	0	0
DehaBAV1_0776	15.06304741	14.31531403	19.33897321	19.18745078	50.53423658
DehaBAV1_1042	5.354163772	5.665476359	2.426018321	11.12869587	0
DehaBAV1_0524	2.284443209	2.713629358	5.33073725	14.54877204	50.53423658
DehaBAV1_1017	109.7960518	113.7137973	82.00684654	79.65154719	0
DehaBAV1_0796	5.211386071	9.149323523	40.55716364	11.47883109	0
DehaBAV1_1179	42.11942167	35.97581166	22.47782681	26.98703964	50.53423658
DehaBAV1_0211	0.214166551	0.882561845	1.123971804	0	50.53423658
DehaBAV1_1364	11.7791603	7.854704365	21.14433786	0	0
DehaBAV1_1138	37.3363687	38.11119491	14.34659278	23.21682824	0
DehaBAV1_0824	8.566662035	8.841391507	2.868060859	0	0
DehaBAV1_1260	65.74913112	110.3956586	528.4783854	75.62216973	50.53423658
DehaBAV1_0884	154.3426943	119.2443981	47.31410787	150.8032351	0
DehaBAV1_0054	16.63360212	20.61189084	141.7414798	11.47883109	0
DehaBAV1_0351	21.48804394	18.62227168	11.35544431	14.54877204	50.53423658
DehaBAV1_1082	2.926942862	5.150872363	14.81271641	0	0
DehaBAV1_0483	45.40330879	43.59554036	32.87479706	43.99645135	50.53423658
DehaBAV1_0842	3.212498263	7.999617122	4.464981209	0	0
DehaBAV1_0413	67.74801893	62.26669473	31.41407772	41.79497774	0
DehaBAV1_0938	9.70888364	143.8062489	795.7890615	94.20031923	151.6027097
DehaBAV1_0924	17.27610177	12.01999689	10.08430381	18.22801428	0
DehaBAV1_0370	198.1754484	215.355705	330.8036532	209.9343252	202.1369463
DehaBAV1_0829	6.068052275	4.822122854	1.056407726	7.099318409	0
DehaBAV1_0493	40.47747812	36.35135367	30.84841115	29.44767931	0
DehaBAV1_0854	47.90191855	33.86359022	12.53493965	52.92367361	50.53423658
DehaBAV1_1327	26.91359656	30.93581353	66.01302552	4.029377458	50.53423658
DehaBAV1_0048	15.13443626	12.14165986	9.654301816	0	0
DehaBAV1_0062	0.713888503	1.563990634	11.3376517	4.029377458	0
DehaBAV1_1262	5.139997221	7.06637441	11.41043142	4.029377458	0
DehaBAV1_R0022	0.142777701	1.815282147	2.014345366	211.1322622	0
DehaBAV1_1234	10.77971639	12.90977899	25.26574662	4.029377458	0
DehaBAV1_0078	0.928055054	1.737897981	1.277428995	0	0
DehaBAV1_0637	56.04024748	46.13281777	19.75747108	61.8743304	50.53423658
DehaBAV1_0786	24.77193105	9.400188677	3.531124665	7.449453634	0
DehaBAV1_0926	9.994439041	8.690516771	3.205881249	4.029377458	0
DehaBAV1_0956	33.98109274	27.53203315	8.370584334	14.89890727	0
DehaBAV1_0230	5.711108024	11.30912112	9.132118227	8.058754915	0
DehaBAV1_0287	0	0	0	0	0
DehaBAV1_0713	69.74690674	59.65310782	18.67015735	77.73267418	0
DehaBAV1_0556	58.68163494	63.7354947	54.93305315	64.4025047	101.0684732
DehaBAV1_0976	0	0	0	0	0
DehaBAV1_0525	73.8160712	80.10752067	94.86542033	83.58995548	0
DehaBAV1_1325	0	0	0	0	0
DehaBAV1_0632	31.76803838	49.77357924	76.14602794	50.81316916	0
DehaBAV1_0783	15.13443626	5.531852978	0.067564078	45.47421997	0
DehaBAV1_R0049	0.07138885	0.119275627	0.313202868	7.099318409	0
DehaBAV1_0621	97.0888364	18.33105915	14.56761405	39.07517201	50.53423658
DehaBAV1_0005	49.18691785	46.94433314	27.7896986	15.15807332	0
DehaBAV1_0567	17.84721257	17.34019071	8.266362186	4.029377458	50.53423658
DehaBAV1_1110	239.9379258	300.1571815	61.58470238	172.8014607	50.53423658
DehaBAV1_0193	0.713888503	0.734468626	4.077925776	0	50.53423658
DehaBAV1_1053	24.1294314	17.75778034	10.44045323	21.99822568	0
DehaBAV1_0037	16.70499097	16.75132479	15.55592127	0	0
DehaBAV1_0781	16.70499097	6.006491007	1.252811474	15.15807332	0
DehaBAV1_0011	1.570554706	1.488445369	1.928452254	0	0
DehaBAV1_0768	11.42221605	15.93782902	43.98981822	7.449453634	0
DehaBAV1_0773	6.353607676	10.49947303	15.0583552	7.449453634	0
DehaBAV1_0060	0.285555401	0.468332019	1.320375552	7.099318409	0
DehaBAV1_0045	6.710551928	4.859117543	5.342777798	8.058754915	0
DehaBAV1_0309	10.27999444	7.314517646	3.365626926	19.18745078	0
DehaBAV1_R0047	4302.320452	11767.54024	40599.32524	49167.72094	3992.204689
DehaBAV1_0723	9.851661341	9.81327901	4.974587825	0	0
DehaBAV1_0975	0	0.178297321	0.178074712	0	0
DehaBAV1_1075	79.66995693	72.81130778	48.40663724	33.73622282	0
DehaBAV1_0603	9.994439041	5.135128641	4.194724897	4.029377458	50.53423658
DehaBAV1_0792	11.13666065	11.64248159	19.00168925	7.449453634	0
DehaBAV1_1255	73.5305158	82.34104594	199.207992	60.11396118	0
DehaBAV1_0959	49.04414015	47.17317745	7.167007904	34.69565933	0
DehaBAV1_0826	30.83998333	34.4581109	16.67989308	18.5781495	0
DehaBAV1_0172	0.285555401	0.748363988	8.266362186	0	0
DehaBAV1_0067	0.214166551	1.405817551	12.95865315	0	0
DehaBAV1_0296	2.855554012	2.21361398	18.07987325	0	0
DehaBAV1_0222	42.19081052	50.87600622	102.9233382	72.29306272	50.53423658
DehaBAV1_0427	70.96051719	61.00199194	44.19879894	68.78201738	0
DehaBAV1_0433	14.49193661	12.658231	12.70672587	26.63690442	0
DehaBAV1_0394	9.423328239	10.20635773	10.43416474	11.47883109	0
DehaBAV1_1335	21.27387739	18.49316651	51.77119131	18.22801428	0
DehaBAV1_1160	0.356944251	0.369386003	0.135128156	0	0
DehaBAV1_1029	26.77081886	20.3470125	12.86647155	21.64809045	0
DehaBAV1_0183	27.19915196	24.89811759	89.79865091	19.18745078	0
DehaBAV1_1104	41.40553317	38.15152382	30.97096233	26.98703964	0
DehaBAV1_1311	8.495273185	5.356969867	10.32365411	0	0
DehaBAV1_1190	26.62804116	36.86848505	31.84822249	15.15807332	0
DehaBAV1_0694	32.69609343	34.13109865	75.55052821	63.88417258	101.0684732
DehaBAV1_0763	34.69498124	27.56209625	16.96847842	18.92828473	50.53423658
DehaBAV1_0106	6.639163077	6.234474516	12.28247595	0	0
DehaBAV1_0881	55.75469208	64.9354878	37.13079755	40.83554123	0
DehaBAV1_1163	143.6343668	128.2693216	251.9462402	71.76098916	0
DehaBAV1_R0030	0.07138885	0.029921593	0.067564078	7.449453634	0
DehaBAV1_0736	116.8635479	116.2934209	91.6291695	98.22969669	50.53423658
DehaBAV1_0740	27.27054081	35.53998876	46.10838573	40.83554123	50.53423658
DehaBAV1_0395	18.98943418	37.43692058	112.8074833	71.85195833	0
DehaBAV1_0598	21.05971084	27.11598715	26.84594721	75.7131389	101.0684732
DehaBAV1_0143	0.356944251	2.009698445	3.150894144	0	0
DehaBAV1_1147	8.066940083	7.722765615	6.49765561	18.5781495	0
DehaBAV1_0904	5.425552622	9.701381209	21.22447891	4.029377458	0
DehaBAV1_1050	6.210829976	3.916096392	6.847516548	7.449453634	0
DehaBAV1_0212	7.638606981	41.10363387	52.0692837	80.10234468	0
DehaBAV1_1116	16.77637982	35.87593813	54.72460886	11.12869587	0
DehaBAV1_0535	302.1890033	249.0580083	39.91242887	186.976663	0
DehaBAV1_0522	75.88634786	107.9764857	158.8400194	76.8407723	0
DehaBAV1_0059	1.856110108	1.453937887	2.89267838	7.449453634	0
DehaBAV1_0933	47.75914085	38.40720816	33.86417713	38.11573551	0
DehaBAV1_0651	44.68942028	38.38971543	20.40220585	15.15807332	50.53423658
DehaBAV1_0702	8.566662035	5.598865313	2.468964878	15.50820855	0
DehaBAV1_0814	15.70554706	14.07443599	2.960242458	8.058754915	0
DehaBAV1_0992	0.142777701	0.059843187	0.067564078	0	0
DehaBAV1_0026	32.55331573	35.1358033	39.69823251	19.53758601	0
DehaBAV1_0560	17.91860142	24.29410942	21.90533533	25.67746791	0
